,Time,Censored,System,Phase,Component
86,14.444363696074646,False,1.0,2.0,3.0
87,0.4112595506631548,False,1.0,2.0,3.0
88,0.11299088762333642,False,1.0,2.0,3.0
89,34.13038902830818,False,1.0,2.0,3.0
90,1.4651818844116897,False,1.0,2.0,3.0
91,7.944727497441857,False,1.0,2.0,3.0
92,17.526734562455765,False,1.0,2.0,3.0
93,9.821899549501143,False,1.0,2.0,3.0
94,10.625687228114966,False,1.0,2.0,3.0
95,1.4242082010621981,False,1.0,2.0,3.0
96,5.65174990271755,False,1.0,2.0,3.0
97,8.219766983080387,False,1.0,2.0,3.0
98,5.968930883869712,False,1.0,2.0,3.0
99,11.35062009612873,False,1.0,2.0,3.0
100,22.311873720360957,False,1.0,2.0,3.0
101,13.233174516424189,False,1.0,2.0,3.0
102,4.272904115695443,False,1.0,2.0,3.0
103,13.56607448714222,False,1.0,2.0,3.0
104,15.172806554761994,False,1.0,2.0,3.0
105,72.14795846259767,False,1.0,2.0,3.0
106,6.226301161556943,False,1.0,2.0,3.0
107,1.8442125273989296,False,1.0,2.0,3.0
108,1.2047761092994227,False,1.0,2.0,3.0
109,9.491627907385599,False,1.0,2.0,3.0
110,9.066302088944541,False,1.0,2.0,3.0
111,2.827731581617348,True,1.0,2.0,3.0
112,2.671596970932858,False,1.0,3.0,3.0
113,1.7477332944995114,False,1.0,3.0,3.0
114,28.836717237121157,False,1.0,3.0,3.0
115,0.19532906696380753,False,1.0,3.0,3.0
116,20.635186515410695,False,1.0,3.0,3.0
117,4.150360651845275,False,1.0,3.0,3.0
118,11.699728078694521,False,1.0,3.0,3.0
119,52.018959791060276,False,1.0,3.0,3.0
120,9.682424559622566,False,1.0,3.0,3.0
121,11.852547206498516,False,1.0,3.0,3.0
122,0.7751602728841931,False,1.0,3.0,3.0
123,10.99175086418688,False,1.0,3.0,3.0
124,5.24264852625043,False,1.0,3.0,3.0
125,4.962606617285588,False,1.0,3.0,3.0
126,19.823365926917422,False,1.0,3.0,3.0
127,5.385587872124968,False,1.0,3.0,3.0
128,31.28898461931011,False,1.0,3.0,3.0
129,3.2476919489923555,False,1.0,3.0,3.0
130,50.213696422966336,False,1.0,3.0,3.0
131,4.707492890444862,False,1.0,3.0,3.0
132,24.505748664268406,False,1.0,3.0,3.0
133,2.417512833054234,False,1.0,3.0,3.0
134,14.592670082241511,False,1.0,3.0,3.0
135,9.924969006761117,False,1.0,3.0,3.0
136,28.057117569678155,False,1.0,3.0,3.0
137,8.756004505925558,False,1.0,3.0,3.0
138,2.061882421182082,False,1.0,3.0,3.0
139,0.7158440316801552,False,1.0,3.0,3.0
140,9.045944476993514,False,1.0,3.0,3.0
141,32.617941908668215,False,1.0,3.0,3.0
142,16.428685756680615,False,1.0,3.0,3.0
143,37.10773280080493,False,1.0,3.0,3.0
144,8.014305273781192,False,1.0,3.0,3.0
145,9.708906256375538,False,1.0,3.0,3.0
146,15.915165077892468,True,1.0,3.0,3.0
147,26.629785207316193,False,1.0,1.0,4.0
148,3.7079633913936525,False,1.0,1.0,4.0
149,9.444787110740394,False,1.0,1.0,4.0
150,20.645681448288798,False,1.0,1.0,4.0
151,112.25766131767152,False,1.0,1.0,4.0
152,53.321467448564725,False,1.0,1.0,4.0
153,10.204036235679567,False,1.0,1.0,4.0
154,10.976657994068166,False,1.0,1.0,4.0
155,8.824678780193107,False,1.0,1.0,4.0
156,26.52418516614742,False,1.0,1.0,4.0
157,5.482222889041674,False,1.0,1.0,4.0
158,47.26540167316545,False,1.0,1.0,4.0
159,21.863861012709457,False,1.0,1.0,4.0
160,70.8667014348054,False,1.0,1.0,4.0
161,32.59320691663999,False,1.0,1.0,4.0
162,7.12829835810099,False,1.0,1.0,4.0
163,5.343117788618263,False,1.0,1.0,4.0
164,26.920285826855178,True,1.0,1.0,4.0
165,34.412948129238934,False,1.0,2.0,4.0
166,18.739905240582107,False,1.0,2.0,4.0
167,0.36945141016487926,False,1.0,2.0,4.0
168,66.65647726264137,False,1.0,2.0,4.0
169,33.369253578436826,False,1.0,2.0,4.0
170,4.049151835253385,False,1.0,2.0,4.0
171,89.93564890068318,False,1.0,2.0,4.0
172,16.41570095157715,False,1.0,2.0,4.0
173,22.430759550906654,False,1.0,2.0,4.0
174,25.496723827304997,False,1.0,2.0,4.0
175,34.96452822070863,False,1.0,2.0,4.0
176,10.132156719447337,False,1.0,2.0,4.0
177,22.440165211071346,False,1.0,2.0,4.0
178,7.200243025545071,False,1.0,2.0,4.0
179,17.816313080263622,False,1.0,2.0,4.0
180,46.765267134768315,False,1.0,2.0,4.0
181,11.953930685494694,False,1.0,2.0,4.0
182,26.112801135088983,False,1.0,2.0,4.0
183,10.738574100822468,True,1.0,2.0,4.0
184,27.478338653237504,False,1.0,3.0,4.0
185,37.213595243838,False,1.0,3.0,4.0
186,28.541133933345865,False,1.0,3.0,4.0
187,2.913274584163159,False,1.0,3.0,4.0
188,5.811401822613734,False,1.0,3.0,4.0
189,43.222447627811704,False,1.0,3.0,4.0
190,5.039793196831198,False,1.0,3.0,4.0
191,10.43902745169634,False,1.0,3.0,4.0
192,13.91707013614592,False,1.0,3.0,4.0
193,26.140385415892116,False,1.0,3.0,4.0
194,52.29925465947034,False,1.0,3.0,4.0
195,4.389213004474886,False,1.0,3.0,4.0
196,24.810601521938256,False,1.0,3.0,4.0
197,1.797979810736606,False,1.0,3.0,4.0
198,3.253471317598798,False,1.0,3.0,4.0
199,0.9144866041041025,False,1.0,3.0,4.0
200,1.7191298184750934,False,1.0,3.0,4.0
201,59.9338085390532,False,1.0,3.0,4.0
202,6.525667613049114,False,1.0,3.0,4.0
203,18.26821480927804,False,1.0,3.0,4.0
204,38.188340612409235,False,1.0,3.0,4.0
205,25.738493024892996,False,1.0,3.0,4.0
206,24.622174906794616,False,1.0,3.0,4.0
207,31.51925416240767,False,1.0,3.0,4.0
208,1.2253611855970021,False,1.0,3.0,4.0
209,4.0780803441443965,True,1.0,3.0,4.0
210,82.33537994505598,False,1.0,1.0,5.0
211,101.29923501968135,False,1.0,1.0,5.0
212,75.99913096100055,False,1.0,1.0,5.0
213,63.560623574431965,False,1.0,1.0,5.0
214,64.38429352875801,False,1.0,1.0,5.0
215,62.706201568466724,False,1.0,1.0,5.0
216,49.71513540260544,True,1.0,1.0,5.0
217,1.1911775039622796,False,1.0,2.0,5.0
218,168.6843915205535,False,1.0,2.0,5.0
219,19.358594799308527,False,1.0,2.0,5.0
220,172.0030058416773,False,1.0,2.0,5.0
221,15.483062559339533,False,1.0,2.0,5.0
222,17.051264002958696,False,1.0,2.0,5.0
223,106.22850377220018,True,1.0,2.0,5.0
224,24.887329640781534,False,1.0,3.0,5.0
225,18.20113392264648,False,1.0,3.0,5.0
226,5.36777866790876,False,1.0,3.0,5.0
227,19.550156691079113,False,1.0,3.0,5.0
228,3.559764822817286,False,1.0,3.0,5.0
229,40.44535776933077,False,1.0,3.0,5.0
230,81.48838658513083,False,1.0,3.0,5.0
231,18.67467252208436,False,1.0,3.0,5.0
232,19.38635099189881,False,1.0,3.0,5.0
233,116.32128866970712,False,1.0,3.0,5.0
234,55.70162314377716,False,1.0,3.0,5.0
235,1.8942562158935254,False,1.0,3.0,5.0
236,22.31765634063902,False,1.0,3.0,5.0
237,16.317692604663392,False,1.0,3.0,5.0
238,23.567035475388444,False,1.0,3.0,5.0
239,32.319515936253396,True,1.0,3.0,5.0
240,35.45235064668684,False,2.0,1.0,1.0
241,110.93055914840528,False,2.0,1.0,1.0
242,92.10571630806398,False,2.0,1.0,1.0
243,65.25050408185962,False,2.0,1.0,1.0
244,52.866909193137566,False,2.0,1.0,1.0
245,41.07807087092822,False,2.0,1.0,1.0
246,45.73681638888521,False,2.0,1.0,1.0
247,56.5790733620333,True,2.0,1.0,1.0
248,14.738977968577204,False,2.0,2.0,1.0
249,29.36431457021028,False,2.0,2.0,1.0
250,39.08449615240444,False,2.0,2.0,1.0
251,16.367279638794912,False,2.0,2.0,1.0
252,35.89576060447762,False,2.0,2.0,1.0
253,12.65506121861093,False,2.0,2.0,1.0
254,4.87876807943059,False,2.0,2.0,1.0
255,13.296261032142505,False,2.0,2.0,1.0
256,26.594092966949482,False,2.0,2.0,1.0
257,23.140574550195986,False,2.0,2.0,1.0
258,2.556022047475025,False,2.0,2.0,1.0
259,20.452899020475236,False,2.0,2.0,1.0
260,3.2689921916186466,False,2.0,2.0,1.0
261,9.747778665888806,False,2.0,2.0,1.0
262,203.97435011373912,False,2.0,2.0,1.0
263,3.813667260035082,False,2.0,2.0,1.0
264,2.275919667222144,False,2.0,2.0,1.0
265,37.89478425175206,True,2.0,2.0,1.0
266,11.480821711224069,False,2.0,3.0,1.0
267,15.813971100743135,False,2.0,3.0,1.0
268,105.11774122270339,False,2.0,3.0,1.0
269,63.053234142507314,False,2.0,3.0,1.0
270,20.51193538592047,False,2.0,3.0,1.0
271,3.4771857839903406,False,2.0,3.0,1.0
272,73.67058310773506,False,2.0,3.0,1.0
273,33.60103407412871,False,2.0,3.0,1.0
274,5.114929965775073,False,2.0,3.0,1.0
275,48.45455924465604,False,2.0,3.0,1.0
276,49.35854926768625,False,2.0,3.0,1.0
277,9.878268986286242,False,2.0,3.0,1.0
278,36.46000587511365,False,2.0,3.0,1.0
279,24.007180131530276,True,2.0,3.0,1.0
280,111.70683637922892,False,2.0,1.0,2.0
281,152.12204490289204,False,2.0,1.0,2.0
282,117.89577158694276,False,2.0,1.0,2.0
283,118.27534713093632,True,2.0,1.0,2.0
284,41.913627346868715,False,2.0,2.0,2.0
285,219.92128054748594,False,2.0,2.0,2.0
286,238.16509210564533,True,2.0,2.0,2.0
287,487.911786959506,False,2.0,3.0,2.0
288,12.088213040493969,True,2.0,3.0,2.0
289,42.42067689252414,False,2.0,1.0,3.0
290,4.268961380438434,False,2.0,1.0,3.0
291,99.41186483865525,False,2.0,1.0,3.0
292,38.44335837235055,False,2.0,1.0,3.0
293,102.4026773799201,False,2.0,1.0,3.0
294,68.54809179598894,False,2.0,1.0,3.0
295,19.499301212041242,False,2.0,1.0,3.0
296,72.4756930915466,False,2.0,1.0,3.0
297,6.742707913216547,False,2.0,1.0,3.0
298,9.820571341363445,False,2.0,1.0,3.0
299,35.966095781954834,True,2.0,1.0,3.0
300,19.087026127441302,False,2.0,2.0,3.0
301,11.73316840887139,False,2.0,2.0,3.0
302,17.64268567774307,False,2.0,2.0,3.0
303,28.41787101148222,False,2.0,2.0,3.0
304,0.3093803746071766,False,2.0,2.0,3.0
305,18.73576487915545,False,2.0,2.0,3.0
306,3.945021743579602,False,2.0,2.0,3.0
307,10.226241898380138,False,2.0,2.0,3.0
308,18.067234744205972,False,2.0,2.0,3.0
309,13.733580372072828,False,2.0,2.0,3.0
310,11.653112736670597,False,2.0,2.0,3.0
311,13.029135570646753,False,2.0,2.0,3.0
312,32.17786911759645,False,2.0,2.0,3.0
313,5.248208276335853,False,2.0,2.0,3.0
314,36.269315446642054,False,2.0,2.0,3.0
315,5.252899995373883,False,2.0,2.0,3.0
316,3.1985756121442095,False,2.0,2.0,3.0
317,3.5003512948108795,False,2.0,2.0,3.0
318,19.949702221964753,False,2.0,2.0,3.0
319,48.07146157367829,False,2.0,2.0,3.0
320,1.4126935438248462,False,2.0,2.0,3.0
321,19.10252231322341,False,2.0,2.0,3.0
322,4.5143083535844015,False,2.0,2.0,3.0
323,104.20161857331688,False,2.0,2.0,3.0
324,20.74396872725749,False,2.0,2.0,3.0
325,8.202929647277358,False,2.0,2.0,3.0
326,8.312644041332373,False,2.0,2.0,3.0
327,13.071180169847983,False,2.0,2.0,3.0
328,0.1895275469324531,True,2.0,2.0,3.0
329,10.887804046854637,False,2.0,3.0,3.0
330,8.319666486320024,False,2.0,3.0,3.0
331,5.234506904733031,False,2.0,3.0,3.0
332,22.915535613293276,False,2.0,3.0,3.0
333,32.196468842731875,False,2.0,3.0,3.0
334,17.509175323493782,False,2.0,3.0,3.0
335,8.913287532982894,False,2.0,3.0,3.0
336,7.377108791853338,False,2.0,3.0,3.0
337,31.98991681645065,False,2.0,3.0,3.0
338,0.45140824237720445,False,2.0,3.0,3.0
339,33.1248958141522,False,2.0,3.0,3.0
340,3.7956983132987814,False,2.0,3.0,3.0
341,2.220057915200866,False,2.0,3.0,3.0
342,5.244012331541803,False,2.0,3.0,3.0
343,0.07156370712940391,False,2.0,3.0,3.0
344,20.960071305907398,False,2.0,3.0,3.0
345,37.16044366073654,False,2.0,3.0,3.0
346,1.1180211665193418,False,2.0,3.0,3.0
347,0.5053571162512052,False,2.0,3.0,3.0
348,1.2059286051164468,False,2.0,3.0,3.0
349,7.574149640248968,False,2.0,3.0,3.0
350,30.70241727050472,False,2.0,3.0,3.0
351,32.07384591207047,False,2.0,3.0,3.0
352,12.745306677769435,False,2.0,3.0,3.0
353,42.042087838912536,False,2.0,3.0,3.0
354,8.861984142254553,False,2.0,3.0,3.0
355,44.243870302374646,False,2.0,3.0,3.0
356,19.128432932368376,False,2.0,3.0,3.0
357,21.116002311230915,False,2.0,3.0,3.0
358,30.310974435320773,True,2.0,3.0,3.0
359,30.75672426238005,False,2.0,1.0,4.0
360,9.681603403053515,False,2.0,1.0,4.0
361,0.529544386537011,False,2.0,1.0,4.0
362,74.99882716245209,False,2.0,1.0,4.0
363,20.37873975905171,False,2.0,1.0,4.0
364,23.77575081061173,False,2.0,1.0,4.0
365,20.792277912455138,False,2.0,1.0,4.0
366,4.366198557930175,False,2.0,1.0,4.0
367,17.824269504537902,False,2.0,1.0,4.0
368,2.358873854890522,False,2.0,1.0,4.0
369,34.60828008276732,False,2.0,1.0,4.0
370,0.46511801755099275,False,2.0,1.0,4.0
371,9.75009471217407,False,2.0,1.0,4.0
372,1.5892991257920672,False,2.0,1.0,4.0
373,30.22679408603098,False,2.0,1.0,4.0
374,0.9054646192806332,False,2.0,1.0,4.0
375,45.01698408225682,False,2.0,1.0,4.0
376,2.6322507094070073,False,2.0,1.0,4.0
377,8.852325316936176,False,2.0,1.0,4.0
378,4.3433715497951795,False,2.0,1.0,4.0
379,24.66415729104247,False,2.0,1.0,4.0
380,3.3525170082806324,False,2.0,1.0,4.0
381,16.30540648533451,False,2.0,1.0,4.0
382,3.1116785596140075,False,2.0,1.0,4.0
383,5.629967915170281,False,2.0,1.0,4.0
384,6.776145590231833,False,2.0,1.0,4.0
385,47.49470978889988,False,2.0,1.0,4.0
386,13.497056897603647,False,2.0,1.0,4.0
387,12.415756798680022,False,2.0,1.0,4.0
388,17.911261660752288,False,2.0,1.0,4.0
389,4.988550088499267,True,2.0,1.0,4.0
390,10.179288282103004,False,2.0,2.0,4.0
391,10.64067064370693,False,2.0,2.0,4.0
392,2.8297657017598024,False,2.0,2.0,4.0
393,0.2242001691842025,False,2.0,2.0,4.0
394,12.160209706722322,False,2.0,2.0,4.0
395,38.05981985081673,False,2.0,2.0,4.0
396,10.750822332016465,False,2.0,2.0,4.0
397,22.03070214958795,False,2.0,2.0,4.0
398,3.201745024296971,False,2.0,2.0,4.0
399,5.21436640481857,False,2.0,2.0,4.0
400,26.113670509146147,False,2.0,2.0,4.0
401,4.909662632627453,False,2.0,2.0,4.0
402,6.597893793785155,False,2.0,2.0,4.0
403,17.169471953401935,False,2.0,2.0,4.0
404,10.653414111672555,False,2.0,2.0,4.0
405,1.339349941794678,False,2.0,2.0,4.0
406,38.460225114952294,False,2.0,2.0,4.0
407,0.7974086343680045,False,2.0,2.0,4.0
408,20.785422097892123,False,2.0,2.0,4.0
409,32.714772616659396,False,2.0,2.0,4.0
410,0.9199168113594486,False,2.0,2.0,4.0
411,11.884536184974655,False,2.0,2.0,4.0
412,2.401071717775254,False,2.0,2.0,4.0
413,10.520367798347076,False,2.0,2.0,4.0
414,13.449716646174592,False,2.0,2.0,4.0
415,0.49796553048034037,False,2.0,2.0,4.0
416,1.30500788813456,False,2.0,2.0,4.0
417,12.29522493826885,False,2.0,2.0,4.0
418,63.59988993255685,False,2.0,2.0,4.0
419,11.22870775056559,False,2.0,2.0,4.0
420,15.405857765392534,False,2.0,2.0,4.0
421,3.9181213313083005,False,2.0,2.0,4.0
422,4.241148697916897,False,2.0,2.0,4.0
423,2.0973457176220385,False,2.0,2.0,4.0
424,5.72083420987336,False,2.0,2.0,4.0
425,8.461242731915025,False,2.0,2.0,4.0
426,2.9680787557284223,False,2.0,2.0,4.0
427,0.5527035516757549,False,2.0,2.0,4.0
428,20.33946813413411,False,2.0,2.0,4.0
429,13.21322376296462,False,2.0,2.0,4.0
430,0.9209296190760927,False,2.0,2.0,4.0
431,0.7258133707694837,False,2.0,2.0,4.0
432,16.36436115141231,False,2.0,2.0,4.0
433,2.1355843302611603,True,2.0,2.0,4.0
434,10.935755026398448,False,2.0,3.0,4.0
435,5.913713089248718,False,2.0,3.0,4.0
436,4.616412141338984,False,2.0,3.0,4.0
437,3.86333177806765,False,2.0,3.0,4.0
438,20.822295234721807,False,2.0,3.0,4.0
439,5.3548065455812095,False,2.0,3.0,4.0
440,3.3194733734940414,False,2.0,3.0,4.0
441,5.8872418376996825,False,2.0,3.0,4.0
442,1.1227730485371499,False,2.0,3.0,4.0
443,39.07422238390261,False,2.0,3.0,4.0
444,3.666865885939319,False,2.0,3.0,4.0
445,10.873298865797448,False,2.0,3.0,4.0
446,2.6141877193950473,False,2.0,3.0,4.0
447,12.65473333748435,False,2.0,3.0,4.0
448,15.294352030617164,False,2.0,3.0,4.0
449,3.865447348502283,False,2.0,3.0,4.0
450,0.6255353001384121,False,2.0,3.0,4.0
451,0.6995297111652972,False,2.0,3.0,4.0
452,10.488868939377575,False,2.0,3.0,4.0
453,3.22055109371222,False,2.0,3.0,4.0
454,1.4248041987493167,False,2.0,3.0,4.0
455,13.885797463160818,False,2.0,3.0,4.0
456,5.492675099773468,False,2.0,3.0,4.0
457,4.124945629145945,False,2.0,3.0,4.0
458,1.2180443277580164,False,2.0,3.0,4.0
459,10.896615934701751,False,2.0,3.0,4.0
460,0.2754094535024554,False,2.0,3.0,4.0
461,12.739909330741472,False,2.0,3.0,4.0
462,2.5841537649609676,False,2.0,3.0,4.0
463,10.774224785112422,False,2.0,3.0,4.0
464,1.2871672576328463,False,2.0,3.0,4.0
465,18.858185759993464,False,2.0,3.0,4.0
466,6.5534322535145035,False,2.0,3.0,4.0
467,13.868472315381828,False,2.0,3.0,4.0
468,4.627845723584643,False,2.0,3.0,4.0
469,12.129897624431434,False,2.0,3.0,4.0
470,7.6558845475293635,False,2.0,3.0,4.0
471,12.97368150872694,False,2.0,3.0,4.0
472,0.14169582380555665,False,2.0,3.0,4.0
473,14.203837716506698,False,2.0,3.0,4.0
474,15.933856812799416,False,2.0,3.0,4.0
475,24.923734689839495,False,2.0,3.0,4.0
476,30.490132278034384,False,2.0,3.0,4.0
477,5.509744640995725,False,2.0,3.0,4.0
478,3.043974553202079,False,2.0,3.0,4.0
479,14.472802430094209,False,2.0,3.0,4.0
480,1.6371874899219638,False,2.0,3.0,4.0
481,33.22723684263406,False,2.0,3.0,4.0
482,27.528362316796045,False,2.0,3.0,4.0
483,22.60289273584928,True,2.0,3.0,4.0
484,35.5960150489003,False,2.0,1.0,5.0
485,71.55990766811496,False,2.0,1.0,5.0
486,18.717822226787238,False,2.0,1.0,5.0
487,14.690903929870556,False,2.0,1.0,5.0
488,1.8995439419827833,False,2.0,1.0,5.0
489,45.24561596271245,False,2.0,1.0,5.0
490,67.76978603753001,False,2.0,1.0,5.0
491,53.95559445722297,False,2.0,1.0,5.0
492,16.49373966565123,False,2.0,1.0,5.0
493,80.47778912586023,False,2.0,1.0,5.0
494,84.95857175860743,False,2.0,1.0,5.0
495,8.6347101767599,True,2.0,1.0,5.0
496,45.02504100799718,False,2.0,2.0,5.0
497,130.91440124590952,False,2.0,2.0,5.0
498,215.91937424291575,False,2.0,2.0,5.0
499,108.1411835031775,True,2.0,2.0,5.0
500,115.2624300601738,False,2.0,3.0,5.0
501,13.576375115405904,False,2.0,3.0,5.0
502,23.919174096419784,False,2.0,3.0,5.0
503,67.6387031533424,False,2.0,3.0,5.0
504,28.755156954133103,False,2.0,3.0,5.0
505,12.46237545664945,False,2.0,3.0,5.0
506,153.63268004224253,False,2.0,3.0,5.0
507,84.753105121633,True,2.0,3.0,5.0
508,12.29513369362158,False,3.0,1.0,1.0
509,45.09342779121808,False,3.0,1.0,1.0
510,45.30711017933858,False,3.0,1.0,1.0
511,105.1289565155894,False,3.0,1.0,1.0
512,31.618761469969805,False,3.0,1.0,1.0
513,4.563218674539343,False,3.0,1.0,1.0
514,140.2310032629519,False,3.0,1.0,1.0
515,105.77331551956198,False,3.0,1.0,1.0
516,9.98907289320939,True,3.0,1.0,1.0
517,20.67610109619607,False,3.0,2.0,1.0
518,13.32365600861334,False,3.0,2.0,1.0
519,16.205515606248163,False,3.0,2.0,1.0
520,48.22071797338516,False,3.0,2.0,1.0
521,3.646187765241238,False,3.0,2.0,1.0
522,9.270344111827777,False,3.0,2.0,1.0
523,19.083273497768197,False,3.0,2.0,1.0
524,51.89521282515475,False,3.0,2.0,1.0
525,101.81672552166648,False,3.0,2.0,1.0
526,99.80957085280725,False,3.0,2.0,1.0
527,15.534767305250602,False,3.0,2.0,1.0
528,0.9492316461119467,False,3.0,2.0,1.0
529,13.005816920687822,False,3.0,2.0,1.0
530,4.764480213053369,False,3.0,2.0,1.0
531,49.7779962741492,False,3.0,2.0,1.0
532,32.020402381838544,True,3.0,2.0,1.0
533,8.9507618600672,False,3.0,3.0,1.0
534,9.061377487544844,False,3.0,3.0,1.0
535,2.1156840041010136,False,3.0,3.0,1.0
536,80.41545568351101,False,3.0,3.0,1.0
537,7.385512765712662,False,3.0,3.0,1.0
538,11.635164746170162,False,3.0,3.0,1.0
539,44.84521897154802,False,3.0,3.0,1.0
540,0.8760890126398893,False,3.0,3.0,1.0
541,8.758823177135316,False,3.0,3.0,1.0
542,47.919158492318346,False,3.0,3.0,1.0
543,43.28168306396143,False,3.0,3.0,1.0
544,43.19133243367471,False,3.0,3.0,1.0
545,59.26079273920317,False,3.0,3.0,1.0
546,4.883623437037205,False,3.0,3.0,1.0
547,46.980424805337286,False,3.0,3.0,1.0
548,30.25777541523847,False,3.0,3.0,1.0
549,5.7209283031618945,False,3.0,3.0,1.0
550,44.46019360163732,True,3.0,3.0,1.0
551,202.6761800274516,False,3.0,1.0,2.0
552,15.281003251310805,False,3.0,1.0,2.0
553,175.2240046358512,False,3.0,1.0,2.0
554,44.46616237295774,False,3.0,1.0,2.0
555,62.35264971242866,True,3.0,1.0,2.0
556,500.0,True,3.0,2.0,2.0
557,15.096429778519033,False,3.0,3.0,2.0
558,158.02273279313448,False,3.0,3.0,2.0
559,42.840724773273166,False,3.0,3.0,2.0
560,31.028049570475062,False,3.0,3.0,2.0
561,20.266134364187756,False,3.0,3.0,2.0
562,66.5936566818769,False,3.0,3.0,2.0
563,76.94177971223164,False,3.0,3.0,2.0
564,89.21049232630197,True,3.0,3.0,2.0
565,9.5951485594713,False,3.0,1.0,3.0
566,63.64754219873541,False,3.0,1.0,3.0
567,108.25316647629289,False,3.0,1.0,3.0
568,5.537783497477563,False,3.0,1.0,3.0
569,0.9066204224976813,False,3.0,1.0,3.0
570,25.89419262133236,False,3.0,1.0,3.0
571,98.21040391113246,False,3.0,1.0,3.0
572,84.48059399146776,False,3.0,1.0,3.0
573,15.592683974293479,False,3.0,1.0,3.0
574,22.69951852513612,False,3.0,1.0,3.0
575,38.96108153628152,False,3.0,1.0,3.0
576,18.192460788490433,False,3.0,1.0,3.0
577,8.028803497391067,True,3.0,1.0,3.0
